Player,Match,Result,Year,Net_Game_Frequency,Net_Game_Effectiveness,Net_Game_Impact,Serve_Volley_Frequency,Serve_Volley_Effectiveness,Serve_Volley_Impact,Forehand_Power,Backhand_Power,Groundstroke_Balance,Overall_Groundstroke_Power,Forehand_DTL_Control,Forehand_IO_Control,Backhand_DTL_Control,Directional_Versatility,Drop_Shot_Usage,Drop_Shot_Effectiveness,Drop_Shot_Impact,Rally_Aggression,Return_Aggression,Overall_Aggression,Court_Position_Strategy,Tactical_Versatility,Power_Finesse_Balance,Tactical_Adaptability,Tactical_Match_Impact,Offensive_Efficiency,Tactical_Intelligence,Overall_Tactical_Game
Mirra Andreeva,2024 Rome R128,L vsBadosa,2024,0.073,0.444,0.032,0.0,0.0,0.0,0.07,0.087,0.017,0.078,0.062,0.0,0.184,0.123,0.042,0.385,0.016,0.0,0.0,0.0,0.678,0.6,0.483,0.58,0.522,0.041,0.452,0.192
Mirra Andreeva,2024 Madrid QF,L vsSabalenka,2024,0.055,0.667,0.037,0.0,0.0,0.0,0.143,0.17,0.027,0.157,0.211,0.0,0.381,0.296,0.026,0.75,0.02,0.0,0.0,0.0,0.319,0.6,0.447,0.498,0.448,0.074,0.468,0.206
Mirra Andreeva,2024 Madrid R16,W vsPaolini,2024,0.046,1.0,0.046,0.0,0.0,0.0,0.119,0.08,0.039,0.1,0.138,0.0,0.194,0.166,0.01,0.0,0.0,0.0,0.0,0.0,0.397,0.4,0.512,0.433,0.476,0.054,0.372,0.158
Mirra Andreeva,2024 Madrid R64,W vsNoskova,2024,0.08,0.714,0.057,0.0,0.0,0.0,0.186,0.15,0.036,0.168,0.204,0.0,0.265,0.234,0.015,0.0,0.0,0.14,0.0,0.084,0.421,0.4,0.774,0.517,0.568,0.11,0.463,0.213
Mirra Andreeva,2024 Rouen QF,L vsKalinina,2024,0.101,0.25,0.025,0.0,0.0,0.0,0.048,0.099,0.051,0.074,0.021,0.0,0.194,0.107,0.037,0.5,0.019,0.0,0.0,0.0,0.837,0.6,0.493,0.615,0.554,0.037,0.459,0.191
Mirra Andreeva,2024 Rouen R16,W vsAvanesyan,2024,0.07,0.6,0.042,0.0,0.0,0.0,0.08,0.075,0.005,0.078,0.042,0.0,0.162,0.102,0.025,0.5,0.012,0.0,0.0,0.0,0.664,0.6,0.553,0.599,0.659,0.044,0.466,0.198
Mirra Andreeva,2024 Rouen R32,W vsPodoroska,2024,0.128,0.833,0.107,0.0,0.0,0.0,0.139,0.112,0.027,0.126,0.171,0.0,0.2,0.186,0.018,0.75,0.014,0.145,0.0,0.087,0.737,0.6,0.769,0.678,0.746,0.108,0.55,0.264
Mirra Andreeva,2024 Australian Open R16,L vsKrejcikova,2024,0.042,0.429,0.018,0.0,0.0,0.0,0.059,0.138,0.079,0.098,0.077,0.0,0.276,0.177,0.019,0.6,0.011,0.0,0.0,0.0,0.369,0.6,0.46,0.512,0.461,0.045,0.444,0.188
Mirra Andreeva,2024 Australian Open R32,W vsParry,2024,0.083,0.667,0.055,0.0,0.0,0.0,0.055,0.097,0.042,0.076,0.034,0.0,0.23,0.132,0.026,0.385,0.01,0.0,0.0,0.0,0.747,0.6,0.462,0.588,0.647,0.047,0.452,0.198
Mirra Andreeva,2024 Australian Open R64,W vsJabeur,2024,0.101,0.625,0.063,0.0,0.0,0.0,0.133,0.143,0.01,0.138,0.2,0.0,0.429,0.314,0.021,0.667,0.014,0.0,0.005,0.002,0.593,0.6,0.392,0.536,0.59,0.075,0.471,0.213
Mirra Andreeva,2023 US Open R64,L vsGauff,2023,0.049,0.4,0.02,0.0,0.0,0.0,0.073,0.127,0.054,0.1,0.13,0.0,0.222,0.176,0.013,0.333,0.004,0.0,0.0,0.0,0.418,0.6,0.482,0.528,0.475,0.046,0.452,0.191
Mirra Andreeva,2023 Lausanne R16,L vsBondar,2023,0.09,0.615,0.055,0.0,0.0,0.0,0.133,0.083,0.05,0.108,0.194,0.0,0.348,0.271,0.033,0.3,0.01,0.0,0.0,0.0,0.643,0.6,0.355,0.535,0.482,0.06,0.453,0.202
Mirra Andreeva,2023 Roland Garros R32,L vsGauff,2023,0.092,0.5,0.046,0.0,0.0,0.0,0.1,0.096,0.004,0.098,0.141,0.0,0.233,0.187,0.023,0.5,0.012,0.0,0.0,0.0,0.692,0.6,0.438,0.57,0.513,0.053,0.457,0.199
Mirra Andreeva,2023 Roland Garros R64,W vsParry,2023,0.078,1.0,0.078,0.0,0.0,0.0,0.088,0.054,0.034,0.071,0.043,0.0,0.214,0.128,0.009,1.0,0.009,0.0,0.0,0.0,0.746,0.6,0.447,0.583,0.642,0.052,0.447,0.203
Mirra Andreeva,2023 Roland Garros R128,W vsRiske Amritraj,2023,0.039,1.0,0.039,0.0,0.0,0.0,0.237,0.147,0.09,0.192,0.375,0.0,0.2,0.288,0.017,0.0,0.0,0.225,0.19,0.211,0.191,0.4,0.875,0.501,0.551,0.152,0.492,0.248
Mirra Andreeva,2023 Madrid R16,L vsSabalenka,2023,0.036,0.75,0.027,0.0,0.0,0.0,0.128,0.16,0.032,0.144,0.176,0.0,0.333,0.254,0.034,0.4,0.014,0.0,0.005,0.002,0.23,0.6,0.482,0.49,0.441,0.066,0.463,0.201
Mirra Andreeva,2023 Madrid R32,W vsLinette,2023,0.043,1.0,0.043,0.0,0.0,0.0,0.106,0.106,0.0,0.106,0.176,0.0,0.226,0.201,0.01,0.333,0.003,0.0,0.0,0.0,0.355,0.6,0.458,0.508,0.559,0.055,0.449,0.197
Mirra Andreeva,2023 Madrid R64,W vsHaddad Maia,2023,0.046,0.5,0.023,0.0,0.0,0.0,0.173,0.119,0.054,0.146,0.211,0.0,0.273,0.242,0.016,0.2,0.003,0.0,0.0,0.0,0.287,0.6,0.517,0.512,0.564,0.065,0.472,0.202
Mirra Andreeva,2023 Madrid R128,W vsFernandez,2023,0.035,0.5,0.018,0.0,0.0,0.0,0.176,0.148,0.028,0.162,0.3,0.294,0.056,0.325,0.0,0.0,0.0,0.16,0.245,0.194,0.201,0.4,0.787,0.476,0.524,0.128,0.478,0.23
Mirra Andreeva,2023 W60 Chiasso Q2,W vsGranwehr,2023,0.048,0.5,0.024,0.0,0.0,0.0,0.07,0.082,0.012,0.076,0.118,0.0,0.231,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0.4,0.39,0.418,0.46,0.038,0.346,0.143
Mirra Andreeva,2022 Monastir R32,L vsPotapova,2022,0.023,0.6,0.014,0.0,0.0,0.0,0.066,0.043,0.023,0.054,0.136,0.0,0.122,0.129,0.015,0.375,0.006,0.0,0.0,0.0,0.342,0.6,0.36,0.476,0.429,0.026,0.403,0.171
Jasmine Paolini,2025 Cincinnati QF,W vsGauff,2025,0.082,0.714,0.059,0.0,0.0,0.0,0.076,0.074,0.002,0.075,0.182,1.0,0.25,0.716,0.004,0.0,0.0,0.0,0.0,0.0,0.746,0.4,0.103,0.38,0.418,0.048,0.415,0.17
Jasmine Paolini,2025 Wimbledon R64,L vsRakhimova,2025,0.143,0.821,0.117,0.044,1.0,0.044,0.119,0.033,0.086,0.076,0.14,0.0,0.375,0.258,0.017,0.5,0.008,0.04,0.0,0.024,0.974,0.8,0.347,0.699,0.629,0.073,0.549,0.266
Jasmine Paolini,2025 Bad Homburg SF,L vsSwiatek,2025,0.117,0.818,0.096,0.077,1.0,0.077,0.122,0.12,0.002,0.121,0.3,0.0,0.75,0.525,0.009,0.0,0.0,0.355,0.09,0.249,0.902,0.6,0.599,0.66,0.594,0.152,0.596,0.311
Jasmine Paolini,2025 Roland Garros R16,L vsSvitolina,2025,0.094,0.684,0.064,0.0,0.0,0.0,0.117,0.081,0.036,0.099,0.19,0.0,0.172,0.181,0.026,0.333,0.009,0.0,0.0,0.0,0.697,0.6,0.459,0.577,0.519,0.059,0.461,0.206
Jasmine Paolini,2025 Rome F,W vsGauff,2025,0.07,0.778,0.054,0.0,0.0,0.0,0.071,0.033,0.038,0.052,0.105,0.0,0.154,0.13,0.008,0.0,0.0,0.0,0.0,0.0,0.811,0.4,0.356,0.469,0.516,0.037,0.341,0.147
Jasmine Paolini,2025 Madrid R64,W vsBoulter,2025,0.131,1.0,0.131,0.0,0.0,0.0,0.327,0.212,0.115,0.27,0.308,1.0,1.0,1.154,0.009,1.0,0.009,0.47,0.28,0.394,0.437,0.8,0.512,0.641,0.705,0.265,0.791,0.443
Jasmine Paolini,2025 Stuttgart SF,L vsSabalenka,2025,0.098,0.923,0.09,0.0,0.0,0.0,0.119,0.205,0.086,0.162,0.071,0.0,0.6,0.335,0.03,0.0,0.0,0.0,0.0,0.0,0.515,0.4,0.437,0.434,0.391,0.092,0.4,0.186
Jasmine Paolini,2025 Stuttgart R32,W vsLys,2025,0.07,0.571,0.04,0.0,0.0,0.0,0.326,0.162,0.164,0.244,0.333,0.0,0.6,0.466,0.008,1.0,0.008,0.34,0.65,0.464,0.269,0.8,0.898,0.723,0.795,0.249,0.717,0.411
Jasmine Paolini,2025 Miami SF,L vsSabalenka,2025,0.1,0.727,0.073,0.0,0.0,0.0,0.19,0.118,0.072,0.154,0.286,0.0,0.125,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.4,0.614,0.493,0.444,0.083,0.417,0.184
Jasmine Paolini,2025 Miami QF,W vsLinette,2025,0.059,0.857,0.051,0.0,0.0,0.0,0.271,0.192,0.079,0.232,0.429,0.0,0.3,0.364,0.0,0.0,0.0,0.16,0.185,0.17,0.24,0.4,0.79,0.485,0.533,0.159,0.49,0.246
Jasmine Paolini,2025 Indian Wells R16,L vsSamsonova,2025,0.032,0.333,0.011,0.0,0.0,0.0,0.154,0.073,0.081,0.113,0.267,0.0,0.333,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.4,0.351,0.356,0.32,0.049,0.354,0.145
Jasmine Paolini,2025 Indian Wells R64,W vsJovic,2025,0.082,0.8,0.066,0.0,0.0,0.0,0.136,0.145,0.009,0.14,0.222,0.0,0.286,0.254,0.011,0.333,0.004,0.37,0.2,0.302,0.497,0.8,0.929,0.778,0.856,0.166,0.684,0.359
Jasmine Paolini,2025 Dubai R32,W vsLys,2025,0.052,0.833,0.043,0.0,0.0,0.0,0.177,0.115,0.062,0.146,0.261,0.0,0.429,0.345,0.009,0.0,0.0,0.0,0.0,0.0,0.322,0.4,0.39,0.381,0.419,0.071,0.379,0.165
Jasmine Paolini,2025 Australian Open R32,L vsSvitolina,2025,0.086,0.615,0.053,0.0,0.0,0.0,0.098,0.044,0.054,0.071,0.205,0.0,0.25,0.227,0.015,0.0,0.0,0.0,0.0,0.0,0.786,0.4,0.29,0.444,0.4,0.044,0.346,0.15
Jasmine Paolini,2025 Australian Open R128,W vsWei,2025,0.051,0.667,0.034,0.0,0.0,0.0,0.196,0.122,0.074,0.159,0.333,0.0,0.333,0.333,0.007,0.0,0.0,0.04,0.115,0.07,0.293,0.4,0.583,0.434,0.477,0.095,0.428,0.193
Jasmine Paolini,2025 United Cup QF,L vsMuchova,2025,0.114,0.625,0.071,0.0,0.0,0.0,0.083,0.157,0.074,0.12,0.094,0.333,0.429,0.428,0.009,0.5,0.005,0.0,0.0,0.0,0.705,0.6,0.265,0.52,0.468,0.069,0.47,0.213
Jasmine Paolini,2025 United Cup RR,W vsBencic,2025,0.048,1.0,0.048,0.0,0.0,0.0,0.186,0.219,0.033,0.202,0.25,0.0,0.143,0.196,0.0,0.0,0.0,0.4,0.525,0.45,0.222,0.6,0.996,0.643,0.708,0.23,0.589,0.354
Jasmine Paolini,2024 BJK Cup F,W vsSramkova,2024,0.032,0.333,0.011,0.0,0.0,0.0,0.113,0.121,0.008,0.117,0.077,0.0,0.667,0.372,0.0,0.0,0.0,0.17,0.405,0.264,0.247,0.4,0.76,0.478,0.525,0.129,0.484,0.242
Jasmine Paolini,2024 BJK Cup SF,L vsSwiatek,2024,0.052,0.818,0.043,0.0,0.0,0.0,0.152,0.05,0.102,0.101,0.316,0.0,0.176,0.246,0.003,1.0,0.003,0.0,0.0,0.0,0.437,0.6,0.371,0.499,0.449,0.053,0.44,0.195
Jasmine Paolini,2024 BJK Cup QF,W vsUchijima,2024,0.105,0.667,0.07,0.0,0.0,0.0,0.175,0.068,0.107,0.122,0.3,0.0,0.5,0.4,0.0,0.0,0.0,0.045,0.095,0.065,0.663,0.4,0.426,0.46,0.506,0.089,0.42,0.196
Jasmine Paolini,2024 Riyadh Finals RR,W vsRybakina,2024,0.038,0.333,0.013,0.0,0.0,0.0,0.116,0.088,0.028,0.102,0.077,0.0,0.333,0.205,0.005,0.0,0.0,0.0,0.0,0.0,0.327,0.4,0.442,0.398,0.438,0.045,0.359,0.146
Jasmine Paolini,2024 Riyadh Finals RR,L vsSabalenka,2024,0.046,0.667,0.031,0.0,0.0,0.0,0.25,0.044,0.206,0.147,0.4,0.0,0.0,0.2,0.006,0.0,0.0,0.0,0.0,0.0,0.285,0.4,0.604,0.438,0.394,0.068,0.4,0.167
Jasmine Paolini,2024 Riyadh Finals RR,L vsZheng,2024,0.063,1.0,0.063,0.0,0.0,0.0,0.189,0.132,0.057,0.16,0.2,0.0,0.375,0.288,0.009,0.0,0.0,0.455,0.115,0.319,0.354,0.6,0.923,0.648,0.583,0.179,0.598,0.324
Jasmine Paolini,2024 Wuhan R16,W vsAndreeva,2024,0.065,0.5,0.032,0.0,0.0,0.0,0.193,0.143,0.05,0.168,0.25,1.0,0.5,0.875,0.027,0.75,0.02,0.19,0.155,0.176,0.35,0.6,0.363,0.479,0.527,0.13,0.591,0.28
Jasmine Paolini,2024 Beijing R32,L vsLinette,2024,0.085,0.727,0.062,0.0,0.0,0.0,0.197,0.099,0.098,0.148,0.25,0.0,0.5,0.375,0.004,0.0,0.0,0.27,0.12,0.21,0.491,0.4,0.731,0.517,0.466,0.141,0.489,0.248
Jasmine Paolini,2024 US Open R16,L vsMuchova,2024,0.144,0.571,0.082,0.0,0.0,0.0,0.082,0.077,0.005,0.079,0.053,0.0,0.0,0.026,0.013,0.0,0.0,0.01,0.0,0.006,0.923,0.2,0.982,0.579,0.521,0.058,0.408,0.157
Jasmine Paolini,2024 US Open R32,W vsPutintseva,2024,0.127,0.529,0.067,0.0,0.0,0.0,0.147,0.052,0.095,0.1,0.188,0.5,0.273,0.48,0.012,0.333,0.004,0.0,0.0,0.0,0.821,0.6,0.199,0.524,0.576,0.06,0.471,0.209
Jasmine Paolini,2024 US Open R128,W vsAndreescu,2024,0.089,0.8,0.071,0.0,0.0,0.0,0.145,0.08,0.065,0.112,0.281,0.0,0.222,0.252,0.006,0.0,0.0,0.135,0.16,0.145,0.621,0.4,0.755,0.551,0.606,0.11,0.472,0.227
Jasmine Paolini,2024 Cincinnati R16,L vsAndreeva,2024,0.057,0.7,0.04,0.0,0.0,0.0,0.105,0.103,0.002,0.104,0.053,0.0,0.077,0.065,0.029,0.286,0.008,0.405,0.26,0.347,0.462,0.6,1.0,0.692,0.623,0.158,0.569,0.31
Jasmine Paolini,2024 Paris Olympics R16,L vsSchmiedlova,2024,0.069,0.857,0.059,0.0,0.0,0.0,0.176,0.107,0.069,0.142,0.178,0.0,0.375,0.276,0.016,0.2,0.003,0.53,0.41,0.482,0.426,0.8,0.973,0.777,0.7,0.219,0.698,0.404
Jasmine Paolini,2024 Paris Olympics R32,W vsLinette,2024,0.032,1.0,0.032,0.0,0.0,0.0,0.328,0.143,0.185,0.236,0.444,0.0,0.3,0.372,0.024,0.2,0.005,0.15,0.21,0.174,0.13,0.6,0.785,0.561,0.618,0.156,0.57,0.282
Jasmine Paolini,2024 Wimbledon F,L vsKrejcikova,2024,0.124,0.7,0.087,0.049,0.5,0.024,0.105,0.039,0.066,0.072,0.182,0.0,0.182,0.182,0.008,0.5,0.004,0.0,0.0,0.0,0.971,0.8,0.352,0.7,0.63,0.055,0.531,0.247
Jasmine Paolini,2024 Wimbledon SF,W vsVekic,2024,0.092,0.619,0.057,0.0,0.0,0.0,0.123,0.024,0.099,0.074,0.136,0.2,0.091,0.214,0.009,0.0,0.0,0.0,0.0,0.0,0.801,0.4,0.317,0.455,0.501,0.046,0.351,0.153
Jasmine Paolini,2024 Wimbledon QF,W vsNavarro,2024,0.153,0.846,0.129,0.0,0.0,0.0,0.193,0.036,0.157,0.114,0.389,0.0,0.2,0.294,0.019,0.667,0.013,0.315,0.12,0.237,0.842,0.6,0.803,0.709,0.78,0.156,0.592,0.316
Jasmine Paolini,2024 Wimbledon R16,W vsKeys,2024,0.132,0.724,0.096,0.01,1.0,0.01,0.144,0.088,0.056,0.116,0.263,0.0,0.286,0.274,0.007,0.5,0.003,0.0,0.0,0.0,0.81,0.8,0.382,0.677,0.744,0.075,0.554,0.26
Jasmine Paolini,2024 Wimbledon R32,W vsAndreescu,2024,0.14,0.706,0.099,0.0,0.0,0.0,0.213,0.171,0.042,0.192,0.208,0.0,0.333,0.27,0.006,0.0,0.0,0.3,0.275,0.29,0.6,0.4,0.938,0.601,0.661,0.193,0.525,0.293
Jasmine Paolini,2024 Wimbledon R64,W vsMinnen,2024,0.099,0.571,0.057,0.0,0.0,0.0,0.278,0.135,0.143,0.207,0.282,0.5,0.375,0.578,0.021,0.4,0.008,0.445,0.3,0.387,0.428,0.8,0.759,0.713,0.785,0.216,0.715,0.393
Jasmine Paolini,2024 Wimbledon R128,W vsSorribes Tormo,2024,0.274,0.784,0.215,0.041,1.0,0.041,0.202,0.118,0.084,0.16,0.278,0.25,0.25,0.389,0.02,0.2,0.004,0.64,0.345,0.522,0.952,1.0,0.934,0.971,1.068,0.285,0.827,0.513
Jasmine Paolini,2024 Eastbourne SF,L vsKasatkina,2024,0.204,0.7,0.143,0.053,0.6,0.032,0.137,0.087,0.05,0.112,0.278,0.2,0.273,0.376,0.003,0.0,0.0,0.27,0.105,0.204,0.971,0.6,0.675,0.697,0.627,0.149,0.583,0.31
Jasmine Paolini,2024 Roland Garros F,L vsSwiatek,2024,0.068,0.667,0.045,0.0,0.0,0.0,0.121,0.028,0.093,0.074,0.222,0.0,0.125,0.174,0.005,1.0,0.005,0.0,0.0,0.0,0.667,0.6,0.376,0.546,0.491,0.043,0.435,0.191
Jasmine Paolini,2024 Roland Garros SF,W vsAndreeva,2024,0.057,0.5,0.028,0.0,0.0,0.0,0.131,0.034,0.097,0.082,0.273,0.286,0.222,0.39,0.013,0.333,0.004,0.0,0.0,0.0,0.548,0.6,0.201,0.47,0.517,0.042,0.435,0.187
Jasmine Paolini,2024 Roland Garros QF,W vsRybakina,2024,0.039,0.857,0.033,0.0,0.0,0.0,0.115,0.094,0.021,0.105,0.19,0.0,0.5,0.345,0.011,0.5,0.006,0.0,0.0,0.0,0.328,0.6,0.282,0.45,0.495,0.052,0.435,0.191
Jasmine Paolini,2024 Roland Garros R16,W vsAvanesyan,2024,0.085,0.857,0.073,0.0,0.0,0.0,0.151,0.042,0.109,0.096,0.263,0.053,0.069,0.192,0.016,0.429,0.007,0.075,0.0,0.045,0.663,0.6,0.589,0.609,0.67,0.074,0.498,0.228
Jasmine Paolini,2024 Roland Garros R32,W vsAndreescu,2024,0.051,0.429,0.022,0.0,0.0,0.0,0.242,0.122,0.12,0.182,0.276,0.0,0.429,0.353,0.009,1.0,0.009,0.0,0.0,0.0,0.26,0.6,0.454,0.488,0.537,0.079,0.481,0.208
Jasmine Paolini,2024 Madrid R16,L vsAndreeva,2024,0.053,0.5,0.026,0.0,0.0,0.0,0.14,0.064,0.076,0.102,0.281,0.0,0.182,0.232,0.012,0.75,0.009,0.12,0.005,0.074,0.441,0.6,0.606,0.57,0.513,0.071,0.502,0.223
Jasmine Paolini,2024 Madrid R32,W vsGarcia,2024,0.02,1.0,0.02,0.0,0.0,0.0,0.361,0.243,0.118,0.302,0.375,0.0,0.625,0.5,0.008,0.0,0.0,0.2,0.455,0.302,0.064,0.6,0.829,0.561,0.618,0.217,0.611,0.327
Jasmine Paolini,2024 Stuttgart R16,W vsJabeur,2024,0.075,0.75,0.056,0.0,0.0,0.0,0.202,0.13,0.072,0.166,0.258,0.2,0.364,0.411,0.004,0.0,0.0,0.025,0.0,0.015,0.402,0.4,0.405,0.402,0.442,0.088,0.404,0.181
Jasmine Paolini,2024 Miami R32,L vsNavarro,2024,0.111,0.667,0.074,0.0,0.0,0.0,0.101,0.053,0.048,0.077,0.233,0.0,0.167,0.2,0.009,0.333,0.003,0.0,0.0,0.0,0.855,0.6,0.347,0.575,0.518,0.053,0.443,0.201
Jasmine Paolini,2024 Indian Wells R32,W vsKalinskaya,2024,0.066,0.917,0.061,0.0,0.0,0.0,0.144,0.081,0.063,0.113,0.192,1.0,0.273,0.732,0.018,0.6,0.011,0.0,0.04,0.016,0.492,0.6,0.169,0.449,0.494,0.068,0.509,0.222
Jasmine Paolini,2024 Dubai F,W vsKalinskaya,2024,0.038,0.714,0.027,0.0,0.0,0.0,0.19,0.136,0.054,0.163,0.255,0.0,0.474,0.364,0.009,0.333,0.003,0.06,0.0,0.036,0.216,0.6,0.483,0.488,0.537,0.084,0.49,0.219
Jasmine Paolini,2024 Dubai SF,W vsCirstea,2024,0.067,0.909,0.061,0.0,0.0,0.0,0.14,0.072,0.068,0.106,0.27,0.0,0.6,0.435,0.012,0.25,0.003,0.0,0.0,0.0,0.521,0.6,0.232,0.474,0.521,0.061,0.454,0.204
Jasmine Paolini,2024 Doha R64,L vsNavarro,2024,0.048,0.833,0.04,0.0,0.0,0.0,0.112,0.054,0.058,0.083,0.227,0.0,0.1,0.163,0.007,0.5,0.003,0.0,0.0,0.0,0.475,0.6,0.437,0.526,0.474,0.045,0.44,0.192
Jasmine Paolini,2024 Australian Open R16,L vsKalinskaya,2024,0.162,0.667,0.108,0.0,0.0,0.0,0.144,0.102,0.042,0.123,0.303,0.0,0.222,0.262,0.008,0.0,0.0,0.055,0.0,0.033,0.839,0.4,0.517,0.523,0.471,0.092,0.42,0.199
Jasmine Paolini,2024 Australian Open R32,W vsBlinkova,2024,0.056,0.714,0.04,0.0,0.0,0.0,0.253,0.137,0.116,0.195,0.348,0.5,0.4,0.624,0.005,1.0,0.005,0.02,0.05,0.032,0.267,0.6,0.341,0.456,0.501,0.1,0.518,0.232
Jasmine Paolini,2024 United Cup RR,W vsKerber,2024,0.06,0.8,0.048,0.0,0.0,0.0,0.196,0.183,0.013,0.19,0.296,0.045,0.375,0.358,0.01,0.667,0.007,0.345,0.145,0.265,0.292,0.6,0.838,0.61,0.671,0.17,0.589,0.308
Jasmine Paolini,2024 United Cup RR,L vsGarcia,2024,0.06,0.727,0.044,0.0,0.0,0.0,0.233,0.173,0.06,0.203,0.3,0.5,0.429,0.614,0.004,0.0,0.0,0.465,0.325,0.409,0.274,0.6,0.753,0.581,0.523,0.217,0.629,0.353
Jasmine Paolini,2023 BJK Cup F,L vsFernandez,2023,0.079,0.4,0.032,0.0,0.0,0.0,0.124,0.094,0.03,0.109,0.071,0.071,0.333,0.238,0.004,0.0,0.0,0.0,0.0,0.0,0.581,0.4,0.414,0.44,0.396,0.053,0.372,0.155
Jasmine Paolini,2023 Monastir F,L vsMertens,2023,0.165,0.533,0.088,0.0,0.0,0.0,0.139,0.049,0.09,0.094,0.294,0.0,0.25,0.272,0.015,0.0,0.0,0.0,0.0,0.0,0.92,0.4,0.322,0.48,0.432,0.064,0.372,0.17
Jasmine Paolini,2023 Beijing R16,L vsSabalenka,2023,0.059,0.75,0.044,0.0,0.0,0.0,0.174,0.093,0.081,0.134,0.273,0.0,0.333,0.303,0.024,0.75,0.018,0.0,0.0,0.0,0.389,0.6,0.383,0.493,0.443,0.067,0.455,0.203
Jasmine Paolini,2023 Palermo F,L vsZheng,2023,0.026,0.75,0.02,0.0,0.0,0.0,0.111,0.093,0.018,0.102,0.136,0.0,0.143,0.14,0.011,0.0,0.0,0.0,0.0,0.0,0.228,0.4,0.593,0.424,0.381,0.047,0.379,0.153
Jasmine Paolini,2023 Roland Garros R64,L vsDanilovic,2023,0.022,1.0,0.022,0.0,0.0,0.0,0.095,0.078,0.017,0.086,0.167,0.25,0.2,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.4,0.265,0.324,0.292,0.041,0.331,0.14
Jasmine Paolini,2023 Roland Garros R128,W vsCirstea,2023,0.055,0.727,0.04,0.0,0.0,0.0,0.136,0.094,0.042,0.115,0.188,0.0,0.333,0.26,0.003,1.0,0.003,0.0,0.0,0.0,0.414,0.6,0.397,0.502,0.552,0.058,0.45,0.198
Jasmine Paolini,2022 Cluj Napoca F,L vsBlinkova,2022,0.049,0.857,0.042,0.0,0.0,0.0,0.16,0.118,0.042,0.139,0.435,0.5,0.333,0.634,0.004,1.0,0.004,0.0,0.0,0.0,0.317,0.6,0.211,0.427,0.384,0.068,0.487,0.211
Jasmine Paolini,2022 US Open R128,L vsSwiatek,2022,0.033,0.333,0.011,0.0,0.0,0.0,0.031,0.031,0.0,0.031,0.059,0.0,0.0,0.03,0.006,0.0,0.0,0.0,0.0,0.0,0.667,0.2,0.655,0.43,0.387,0.016,0.306,0.103
Jasmine Paolini,2022 Granby R32,W vsSakatsume,2022,0.07,0.7,0.049,0.013,1.0,0.013,0.128,0.127,0.001,0.128,0.077,0.0,0.5,0.288,0.0,0.0,0.0,0.63,0.635,0.632,0.54,0.8,0.988,0.804,0.885,0.255,0.711,0.439
Jasmine Paolini,2022 Indian Wells R32,L vsGolubic,2022,0.119,0.56,0.067,0.0,0.0,0.0,0.115,0.045,0.07,0.08,0.193,0.0,0.2,0.196,0.006,0.0,0.0,0.035,0.03,0.033,0.867,0.4,0.498,0.523,0.471,0.062,0.4,0.177
Jasmine Paolini,2022 Indian Wells R64,W vsSabalenka,2022,0.018,0.667,0.012,0.0,0.0,0.0,0.118,0.093,0.025,0.106,0.444,0.0,0.25,0.347,0.005,1.0,0.005,0.0,0.0,0.0,0.155,0.6,0.283,0.416,0.458,0.046,0.427,0.183
Jasmine Paolini,2021 Linz QF,L vsHalep,2021,0.059,0.636,0.038,0.0,0.0,0.0,0.147,0.134,0.013,0.14,0.324,0.0,0.429,0.376,0.008,0.0,0.0,0.0,0.0,0.0,0.373,0.4,0.348,0.379,0.341,0.067,0.379,0.162
Jasmine Paolini,2021 Courmayeur R16,W vsStefanini,2021,0.049,1.0,0.049,0.0,0.0,0.0,0.184,0.145,0.039,0.164,0.296,0.0,0.286,0.291,0.009,0.5,0.005,0.47,0.34,0.418,0.274,0.8,0.957,0.742,0.816,0.206,0.69,0.387
Jasmine Paolini,2021 Indian Wells R128,W vsHontama,2021,0.119,0.706,0.084,0.0,0.0,0.0,0.116,0.065,0.051,0.09,0.162,0.5,0.667,0.665,0.003,1.0,0.003,0.14,0.015,0.09,0.829,0.6,0.26,0.544,0.598,0.088,0.534,0.25
Jasmine Paolini,2021 Portoroz F,W vsRiske Amritraj,2021,0.053,0.857,0.045,0.0,0.0,0.0,0.067,0.041,0.026,0.054,0.182,0.5,0.286,0.484,0.006,1.0,0.006,0.0,0.0,0.0,0.679,0.6,0.108,0.468,0.515,0.035,0.44,0.19
Jasmine Paolini,2021 Bol F,W vsRus,2021,0.088,0.75,0.066,0.0,0.0,0.0,0.117,0.072,0.045,0.094,0.222,0.095,0.167,0.242,0.017,0.4,0.007,0.0,0.0,0.0,0.687,0.6,0.35,0.542,0.597,0.058,0.446,0.202
Jasmine Paolini,2021 Saint-Malo F,L vsGolubic,2021,0.086,0.778,0.067,0.0,0.0,0.0,0.081,0.055,0.026,0.068,0.105,0.0,0.2,0.152,0.009,0.5,0.005,0.0,0.0,0.0,0.801,0.6,0.386,0.576,0.518,0.047,0.439,0.197
