Player,Match,Result,Year,Return_In_Play_Rate,Return_Win_Efficiency,Return_Aggression,Return_Forehand_Ratio,Return_Depth_Index,Return_Defense_Rate,First_Serve_Return_Quality,Second_Serve_Return_Quality,Serve_Return_Adaptability,Return_Consistency,Return_Tactical_Balance,Return_Positioning_Intelligence,Service_Type_Adaptability,Defensive_Versatility,Return_Match_Impact,Overall_Return_Game
Madison Keys,2025 Australian Open R32,W vsCollins,2025,0.6,0.545,0.109,0.833,2.56,0.265,0.49,0.5,0.493,0.887,0.377,1.365,0.98,0.155,0.542,0.444
Madison Keys,2025 Australian Open R64,W vsRuse,2025,0.681,0.608,0.017,0.5,2.67,0.127,0.499,0.569,0.53,0.803,0.123,1.496,0.87,0.09,0.583,0.417
Madison Keys,2025 Australian Open R128,W vsLi,2025,0.557,0.618,0.033,1.0,2.65,0.114,0.418,0.656,0.528,0.278,0.26,1.375,0.621,0.091,0.581,0.424
Madison Keys,2025 Adelaide F,W vsPegula,2025,0.648,0.661,0.066,0.5,2.58,0.171,0.506,0.635,0.565,0.887,0.349,1.417,0.773,0.158,0.621,0.483
Madison Keys,2025 Auckland QF,L vsTauson,2025,0.613,0.565,0.013,0.0,2.29,0.136,0.509,0.477,0.491,0.289,0.089,1.231,0.937,0.112,0.442,0.378
Madison Keys,2025 Auckland R32,W vsBronzetti,2025,0.76,0.579,0.027,0.5,2.38,0.0,0.525,0.601,0.558,0.159,0.991,1.396,0.86,0.0,0.614,0.61
Madison Keys,2024 Beijing R16,L vsSabalenka,2024,0.721,0.387,0.047,1.0,2.65,0.103,0.375,0.675,0.515,0.644,0.393,1.52,0.549,0.062,0.463,0.436
Madison Keys,2024 Wimbledon R16,L vsPaolini,2024,0.706,0.597,0.098,0.5,2.52,0.037,0.52,0.621,0.565,0.923,0.97,1.433,0.818,0.028,0.509,0.611
Madison Keys,2024 Wimbledon R32,W vsKostyuk,2024,0.758,0.56,0.03,0.5,1.9,0.237,0.547,0.535,0.538,0.497,0.121,1.113,0.977,0.136,0.592,0.427
Madison Keys,2024 Strasbourg F,W vsCollins,2024,0.717,0.698,0.017,0.0,2.57,0.111,0.581,0.633,0.603,0.644,0.14,1.471,0.901,0.083,0.663,0.464
Madison Keys,2024 Strasbourg QF,W vsLinette,2024,0.78,0.564,0.04,1.0,2.34,0.132,0.527,0.636,0.576,0.644,0.274,1.388,0.805,0.083,0.634,0.474
Madison Keys,2024 Rome QF,L vsSwiatek,2024,0.609,0.513,0.016,1.0,2.76,0.065,0.433,0.533,0.478,0.961,0.21,1.48,0.818,0.052,0.43,0.388
Madison Keys,2024 Rome R16,W vsCirstea,2024,0.733,0.697,0.067,0.667,2.58,0.219,0.58,0.663,0.616,0.383,0.285,1.49,0.847,0.146,0.678,0.507
Madison Keys,2024 Madrid SF,L vsSwiatek,2024,0.84,0.333,0.06,0.333,2.87,0.086,0.485,0.478,0.48,0.415,0.555,1.76,0.986,0.072,0.432,0.474
Madison Keys,2024 Madrid QF,W vsJabeur,2024,0.667,0.571,0.079,0.6,2.03,0.278,0.435,0.623,0.522,0.257,0.268,1.128,0.687,0.252,0.574,0.443
Madison Keys,2024 Miami R16,L vsRybakina,2024,0.714,0.4,0.063,0.75,2.4,0.019,0.392,0.588,0.483,0.657,0.974,1.371,0.677,0.013,0.435,0.548
Madison Keys,2023 US Open SF,L vsSabalenka,2023,0.633,0.548,0.031,0.667,2.51,0.086,0.485,0.5,0.49,0.771,0.312,1.366,0.97,0.062,0.441,0.426
Madison Keys,2023 US Open QF,W vsVondrousova,2023,0.652,0.533,0.0,0.5,2.3,0.259,0.513,0.496,0.503,0.657,0.0,1.267,0.967,0.189,0.553,0.363
Madison Keys,2023 US Open R16,W vsPegula,2023,0.672,0.718,0.034,0.5,2.64,0.097,0.53,0.643,0.58,0.432,0.307,1.471,0.798,0.072,0.639,0.49
Madison Keys,2023 Wimbledon QF,L vsSabalenka,2023,0.698,0.455,0.159,0.6,2.82,0.065,0.447,0.578,0.507,0.852,0.972,1.596,0.77,0.046,0.456,0.576
Madison Keys,2023 Wimbledon R32,W vsKostyuk,2023,0.69,0.65,0.034,0.5,2.21,0.333,0.491,0.683,0.58,0.942,0.099,1.245,0.681,0.25,0.637,0.438
Madison Keys,2023 Eastbourne F,W vsKasatkina,2023,0.765,0.615,0.0,0.5,2.41,0.286,0.559,0.6,0.576,0.756,0.0,1.418,0.921,0.188,0.633,0.42
Madison Keys,2023 Roland Garros R64,L vsDay,2023,0.706,0.639,0.01,0.0,2.32,0.048,0.499,0.62,0.554,0.771,0.171,1.319,0.786,0.047,0.498,0.443
Madison Keys,2023 Roland Garros R128,W vsKanepi,2023,0.716,0.509,0.014,1.0,2.39,0.082,0.521,0.516,0.516,0.819,0.151,1.367,0.991,0.08,0.568,0.406
Madison Keys,2023 Dubai QF,L vsGauff,2023,0.644,0.526,0.051,0.667,2.25,0.024,0.441,0.567,0.498,0.346,0.905,1.233,0.777,0.016,0.448,0.547
Madison Keys,2023 Australian Open R32,L vsAzarenka,2023,0.655,0.526,0.069,0.5,2.36,0.113,0.471,0.567,0.514,0.571,0.509,1.302,0.826,0.086,0.463,0.477
Madison Keys,2023 Australian Open R64,W vsWang,2023,0.754,0.612,0.031,1.0,2.63,0.143,0.521,0.625,0.568,0.619,0.2,1.538,0.812,0.09,0.624,0.46
Madison Keys,2022 US Open R32,L vsGauff,2022,0.585,0.581,0.057,0.667,2.28,0.082,0.459,0.566,0.507,0.571,0.551,1.205,0.809,0.066,0.457,0.479
Madison Keys,2022 Cincinnati R16,W vsSwiatek,2022,0.746,0.617,0.048,0.667,2.36,0.071,0.485,0.654,0.562,0.313,0.532,1.374,0.714,0.052,0.619,0.527
Madison Keys,2022 Indian Wells QF,L vsSwiatek,2022,0.756,0.324,0.022,1.0,2.46,0.0,0.4,0.522,0.456,0.289,0.976,1.44,0.783,0.0,0.41,0.528
Madison Keys,2022 Australian Open SF,L vsBarty,2022,0.522,0.417,0.043,1.0,2.36,0.565,0.314,0.485,0.393,0.905,0.075,1.197,0.711,0.527,0.354,0.308
Madison Keys,2022 Australian Open QF,W vsKrejcikova,2022,0.621,0.732,0.076,0.8,2.76,0.056,0.585,0.555,0.568,0.887,0.818,1.491,0.942,0.05,0.625,0.588
Madison Keys,2022 Australian Open R128,W vsKenin,2022,0.76,0.456,0.08,0.667,0.0,0.222,0.494,0.564,0.525,1.0,0.332,0.0,0.868,0.222,0.577,0.453
Madison Keys,2022 Adelaide 2 F,W vsRiske Amritraj,2022,0.808,0.595,0.019,1.0,2.47,0.162,0.574,0.628,0.596,0.449,0.11,1.489,0.898,0.136,0.656,0.455
Madison Keys,2022 Adelaide 2 R32,W vsSvitolina,2022,0.636,0.592,0.0,0.5,0.0,0.174,0.434,0.617,0.518,1.0,0.0,0.0,0.694,0.154,0.57,0.375
Madison Keys,2021 Cincinnati R64,L vsKvitova,2021,0.59,0.5,0.09,0.714,2.29,0.226,0.409,0.564,0.48,0.803,0.364,1.214,0.733,0.232,0.432,0.424
Madison Keys,2021 Wimbledon R16,L vsGolubic,2021,0.778,0.446,0.042,1.0,2.48,0.276,0.483,0.544,0.51,0.631,0.146,1.47,0.885,0.258,0.459,0.408
Madison Keys,2021 Berlin R16,W vsSabalenka,2021,0.538,0.625,0.01,1.0,2.52,0.2,0.458,0.523,0.486,0.712,0.048,1.292,0.878,0.173,0.535,0.365
Madison Keys,2021 Rome R32,L vsSwiatek,2021,0.643,0.444,0.071,0.5,2.29,0.082,0.459,0.475,0.465,0.571,0.648,1.254,0.969,0.074,0.418,0.474
Madison Keys,2020 Australian Open R32,L vsSakkari,2020,0.65,0.513,0.033,1.0,2.43,0.122,0.486,0.468,0.475,0.517,0.245,1.336,0.965,0.125,0.428,0.405
Madison Keys,2020 Australian Open R64,W vsRus,2020,0.721,0.477,0.0,0.5,2.48,0.068,0.489,0.491,0.487,0.432,0.0,1.423,0.996,0.056,0.536,0.361
Madison Keys,2020 Brisbane F,L vsPliskova,2020,0.573,0.545,0.042,0.75,2.82,0.068,0.465,0.483,0.471,0.67,0.492,1.479,0.966,0.049,0.424,0.446
Madison Keys,2019 US Open R16,L vsSvitolina,2019,0.571,0.313,0.018,1.0,2.32,0.176,0.282,0.583,0.423,0.67,0.096,1.215,0.548,0.145,0.381,0.304
Madison Keys,2019 US Open R32,W vsKenin,2019,0.724,0.381,0.103,0.5,2.63,0.278,0.487,0.493,0.487,0.127,0.343,1.511,0.989,0.192,0.536,0.427
Madison Keys,2019 Cincinnati F,W vsKuznetsova,2019,0.747,0.492,0.025,0.5,2.39,0.277,0.464,0.603,0.528,0.887,0.087,1.392,0.758,0.26,0.581,0.401
Madison Keys,2019 Cincinnati SF,W vsKenin,2019,0.738,0.604,0.108,0.714,2.34,0.083,0.55,0.61,0.575,0.507,0.821,1.356,0.887,0.094,0.633,0.593
Madison Keys,2019 Cincinnati QF,W vsWilliams,2019,0.563,0.611,0.031,0.5,2.58,0.023,0.484,0.573,0.524,0.247,0.735,1.344,0.837,0.02,0.577,0.517
Madison Keys,2019 Cincinnati R16,W vsHalep,2019,0.713,0.597,0.05,0.6,2.35,0.086,0.524,0.606,0.56,0.712,0.478,1.342,0.849,0.068,0.616,0.505
Madison Keys,2019 Cincinnati R64,W vsMuguruza,2019,0.676,0.465,0.038,0.5,2.65,0.0,0.421,0.604,0.505,0.942,0.999,1.48,0.694,0.0,0.556,0.56
Madison Keys,2019 Washington R32,L vsBaptiste,2019,0.577,0.533,0.064,0.2,2.38,0.203,0.43,0.532,0.476,0.44,0.292,1.251,0.816,0.172,0.429,0.409
Madison Keys,2019 Wimbledon R128,W vsKumkhum,2019,0.685,0.595,0.0,0.5,2.47,0.188,0.508,0.628,0.562,0.803,0.0,1.387,0.787,0.25,0.618,0.396
Madison Keys,2019 Roland Garros QF,L vsBarty,2019,0.6,0.417,0.0,0.5,2.65,0.316,0.354,0.499,0.421,0.301,0.0,1.413,0.748,0.32,0.379,0.309
Madison Keys,2019 Charleston F,W vsWozniacki,2019,0.713,0.537,0.0,0.5,2.39,0.164,0.5,0.573,0.532,0.56,0.0,1.365,0.865,0.132,0.586,0.383
Madison Keys,2019 Charleston QF,W vsStephens,2019,0.846,0.591,0.048,0.8,2.17,0.048,0.557,0.647,0.597,0.803,0.679,1.335,0.834,0.044,0.657,0.58
Madison Keys,2019 Australian Open R16,L vsSvitolina,2019,0.726,0.508,0.012,1.0,2.39,0.18,0.477,0.586,0.526,0.961,0.063,1.375,0.805,0.132,0.474,0.393
Madison Keys,2019 Australian Open R64,W vsPotapova,2019,0.643,0.644,0.1,0.714,2.23,0.125,0.507,0.645,0.57,0.942,0.63,1.221,0.76,0.125,0.627,0.541
Madison Keys,2018 Zhuhai R16,L vsWang,2018,0.679,0.623,0.051,1.0,2.33,0.017,0.472,0.672,0.564,0.607,0.955,1.304,0.671,0.014,0.621,0.6
Madison Keys,2018 Zhuhai R16,W vsKasatkina,2018,0.741,0.605,0.034,1.0,2.52,0.057,0.557,0.637,0.592,0.819,0.468,1.462,0.851,0.037,0.651,0.516
Madison Keys,2018 US Open SF,L vsOsaka,2018,0.713,0.516,0.0,0.5,2.5,0.0,0.487,0.514,0.498,0.835,0.0,1.428,0.946,0.0,0.448,0.37
Madison Keys,2018 US Open QF,W vsSuarez Navarro,2018,0.776,0.489,0.069,0.25,2.64,0.256,0.456,0.581,0.513,0.869,0.254,1.563,0.778,0.228,0.564,0.442
Madison Keys,2018 US Open R16,W vsCibulkova,2018,0.765,0.692,0.029,0.5,2.2,0.04,0.584,0.64,0.608,0.67,0.523,1.294,0.894,0.038,0.669,0.552
Madison Keys,2018 US Open R64,W vsPera,2018,0.762,0.5,0.0,0.5,2.62,0.12,0.491,0.59,0.536,0.361,0.0,1.539,0.819,0.15,0.589,0.386
Madison Keys,2018 Cincinnati QF,L vsSabalenka,2018,0.481,0.5,0.038,0.333,2.52,0.207,0.365,0.592,0.471,0.631,0.173,1.244,0.636,0.202,0.424,0.354
Madison Keys,2018 Wimbledon R32,L vsRodina,2018,0.642,0.6,0.11,0.833,2.58,0.055,0.497,0.608,0.547,0.644,0.934,1.412,0.8,0.05,0.493,0.589
Madison Keys,2018 Roland Garros SF,L vsStephens,2018,0.732,0.366,0.018,1.0,2.24,0.132,0.433,0.48,0.453,0.399,0.126,1.293,0.91,0.1,0.408,0.361
Madison Keys,2018 Charleston SF,L vsBertens,2018,0.807,0.562,0.027,0.75,2.32,0.076,0.562,0.57,0.563,0.549,0.304,1.397,0.986,0.05,0.507,0.479
Madison Keys,2018 Brisbane R32,L vsKonta,2018,0.584,0.423,0.079,0.571,2.63,0.07,0.434,0.453,0.441,0.399,0.756,1.389,0.963,0.08,0.397,0.475
Madison Keys,2017 US Open F,L vsStephens,2017,0.636,0.464,0.023,1.0,2.72,0.2,0.436,0.485,0.457,0.595,0.109,1.483,0.908,0.162,0.411,0.36
Madison Keys,2017 US Open SF,W vsVandeweghe,2017,0.725,0.676,0.059,0.667,2.3,0.0,0.606,0.558,0.58,0.787,1.0,1.322,0.907,0.0,0.638,0.634
Madison Keys,2017 US Open QF,W vsKanepi,2017,0.719,0.565,0.0,0.5,2.62,0.143,0.489,0.612,0.545,0.905,0.0,1.501,0.782,0.118,0.599,0.393
Madison Keys,2017 US Open R16,W vsSvitolina,2017,0.673,0.576,0.082,0.25,2.36,0.027,0.465,0.63,0.54,0.468,0.977,1.316,0.719,0.025,0.594,0.593
Madison Keys,2017 Stanford F,W vsVandeweghe,2017,0.576,0.447,0.03,0.5,2.45,0.0,0.431,0.419,0.423,0.407,0.995,1.287,0.977,0.0,0.466,0.514
Madison Keys,2017 Miami R32,L vsArruabarrena,2017,0.759,0.485,0.011,1.0,2.44,0.146,0.477,0.588,0.527,0.326,0.07,1.431,0.801,0.152,0.475,0.396
Madison Keys,2017 Miami R64,W vsGolubic,2017,0.672,0.692,0.017,1.0,2.06,0.333,0.586,0.569,0.575,0.961,0.05,1.148,0.967,0.292,0.632,0.429
Madison Keys,2016 Singapore RR,L vsHalep,2016,0.593,0.5,0.037,0.5,2.49,0.0,0.445,0.471,0.455,0.497,0.999,1.322,0.949,0.0,0.41,0.538
Madison Keys,2016 Linz QF,W vsDodin,2016,0.52,0.577,0.1,0.4,2.67,0.0,0.446,0.53,0.484,0.477,1.0,1.353,0.845,0.0,0.532,0.555
Madison Keys,2016 Wuhan QF,L vsHalep,2016,0.772,0.455,0.053,0.667,2.44,0.0,0.503,0.533,0.515,0.712,1.0,1.441,0.941,0.0,0.463,0.582
Madison Keys,2016 US Open R16,L vsWozniacki,2016,0.62,0.323,0.1,0.2,2.41,0.123,0.416,0.424,0.418,0.756,0.636,1.301,0.983,0.106,0.46,0.435
Madison Keys,2016 Olympics BR,L vsKvitova,2016,0.69,0.493,0.04,0.75,2.34,0.045,0.465,0.569,0.512,0.383,0.621,1.318,0.812,0.038,0.461,0.495
Madison Keys,2016 Olympics SF,L vsKerber,2016,0.6,0.479,0.025,0.5,2.42,0.022,0.487,0.52,0.5,0.391,0.653,1.291,0.937,0.014,0.45,0.475
Madison Keys,2016 Montreal F,L vsHalep,2016,0.742,0.565,0.0,0.5,2.21,0.039,0.548,0.52,0.532,0.923,0.0,1.283,0.946,0.036,0.479,0.394
Madison Keys,2016 Wimbledon R16,L vsHalep,2016,0.682,0.452,0.019,1.0,2.29,0.048,0.467,0.462,0.462,0.905,0.316,1.284,0.991,0.044,0.416,0.408
Madison Keys,2016 Roland Garros R16,L vsBertens,2016,0.662,0.469,0.0,0.5,2.5,0.109,0.399,0.578,0.482,0.819,0.0,1.385,0.699,0.091,0.433,0.347
Madison Keys,2016 Roland Garros R32,W vsPuig,2016,0.744,0.597,0.056,0.8,2.67,0.023,0.563,0.569,0.563,0.313,0.935,1.552,0.986,0.016,0.619,0.604
Madison Keys,2016 Rome F,L vsWilliams,2016,0.643,0.611,0.071,0.5,2.55,0.058,0.482,0.586,0.529,0.726,0.78,1.397,0.812,0.056,0.582,0.55
Madison Keys,2016 Madrid R16,L vsTig,2016,0.746,0.568,0.0,0.5,2.44,0.0,0.562,0.467,0.514,0.517,0.0,1.42,0.827,0.0,0.463,0.391
Madison Keys,2015 Beijing R32,W vsBondarenko,2015,0.621,0.639,0.052,0.333,2.8,0.0,0.533,0.606,0.565,0.571,1.0,1.513,0.864,0.0,0.621,0.601
Madison Keys,2015 US Open R16,L vsWilliams,2015,0.511,0.458,0.17,0.25,2.36,0.139,0.374,0.496,0.43,0.353,0.815,1.189,0.783,0.119,0.473,0.49
Madison Keys,2015 New Haven R16,L vsKvitova,2015,0.651,0.446,0.093,0.25,2.71,0.02,0.413,0.579,0.49,0.595,0.996,1.491,0.719,0.02,0.441,0.555
Madison Keys,2015 Stanford R32,W vsKrunic,2015,0.651,0.75,0.023,1.0,2.14,0.217,0.542,0.634,0.583,0.477,0.101,1.178,0.832,0.209,0.641,0.45
Madison Keys,2015 Wimbledon QF,L vsRadwanska,2015,0.742,0.458,0.01,1.0,2.15,0.087,0.446,0.567,0.501,0.961,0.103,1.248,0.785,0.075,0.451,0.387
Madison Keys,2015 Eastbourne R32,L vsBencic,2015,0.476,0.45,0.048,0.5,2.0,0.176,0.332,0.64,0.476,0.432,0.252,0.984,0.54,0.2,0.428,0.362
Madison Keys,2015 Roland Garros R32,L vsBacsinszky,2015,0.852,0.385,0.016,0.0,2.29,0.226,0.52,0.477,0.498,0.56,0.068,1.414,0.918,0.206,0.448,0.388
Madison Keys,2015 Roland Garros R128,W vsLepchenko,2015,0.746,0.58,0.0,0.5,2.35,0.023,0.52,0.615,0.563,0.56,0.0,1.368,0.827,0.022,0.619,0.406
Madison Keys,2015 Charleston F,L vsKerber,2015,0.885,0.412,0.01,1.0,1.95,0.108,0.504,0.601,0.548,0.787,0.085,1.225,0.824,0.086,0.493,0.415
Madison Keys,2015 Charleston QF,W vsDavis,2015,0.764,0.595,0.0,0.5,2.82,0.133,0.509,0.659,0.577,0.237,0.0,1.658,0.741,0.095,0.635,0.416
Madison Keys,2015 Charleston R16,W vsMitu,2015,0.732,0.733,0.049,0.5,2.26,0.08,0.602,0.631,0.613,0.712,0.496,1.305,0.943,0.083,0.674,0.553
Madison Keys,2015 Charleston R32,W vsBondarenko,2015,0.684,0.744,0.035,0.0,2.58,0.048,0.535,0.669,0.596,0.887,0.539,1.448,0.765,0.062,0.656,0.548
Madison Keys,2015 Australian Open SF,L vsWilliams,2015,0.47,0.581,0.106,0.143,2.45,0.0,0.429,0.48,0.451,0.423,1.0,1.201,0.903,0.0,0.496,0.539
Madison Keys,2015 Australian Open QF,W vsWilliams,2015,0.659,0.741,0.037,0.0,2.43,0.014,0.446,0.681,0.555,0.869,0.912,1.344,0.625,0.014,0.611,0.607
Madison Keys,2015 Australian Open R16,W vsBrengle,2015,0.676,0.587,0.015,1.0,2.23,0.235,0.443,0.605,0.518,0.141,0.061,1.246,0.724,0.211,0.57,0.397
Madison Keys,2015 Australian Open R32,W vsKvitova,2015,0.667,0.614,0.03,0.0,2.37,0.026,0.519,0.582,0.546,0.619,0.682,1.317,0.881,0.022,0.601,0.534
Madison Keys,2015 Brisbane R32,W vsCibulkova,2015,0.75,0.533,0.05,1.0,2.85,0.107,0.514,0.602,0.553,0.307,0.403,1.662,0.839,0.094,0.609,0.483
Madison Keys,2014 Tokyo R32,L vsSafarova,2014,0.61,0.583,0.059,0.857,2.24,0.0,0.494,0.5,0.495,0.923,1.0,1.202,0.988,0.0,0.445,0.571
Madison Keys,2014 Cincinnati R32,L vsSharapova,2014,0.615,0.542,0.077,1.0,2.34,0.0,0.466,0.53,0.494,0.905,1.0,1.26,0.88,0.0,0.445,0.566
Madison Keys,2014 Cincinnati R64,W vsCornet,2014,0.721,0.568,0.0,0.5,1.97,0.109,0.52,0.555,0.534,0.869,0.0,1.13,0.932,0.108,0.588,0.391
Madison Keys,2014 Eastbourne F,W vsKerber,2014,0.721,0.48,0.058,0.833,1.99,0.044,0.483,0.58,0.527,0.497,0.791,1.142,0.825,0.043,0.579,0.539
Madison Keys,2014 Eastbourne SF,W vsWatson,2014,0.725,0.622,0.02,1.0,2.44,0.08,0.576,0.461,0.519,0.333,0.219,1.403,0.796,0.1,0.571,0.446
Madison Keys,2014 Eastbourne QF,W vsDavis,2014,0.792,0.643,0.019,0.0,2.2,0.1,0.558,0.647,0.597,0.852,0.171,1.314,0.836,0.088,0.657,0.473
Madison Keys,2014 Sydney SF,L vsKerber,2014,0.679,0.444,0.094,1.0,2.3,0.135,0.445,0.577,0.505,0.353,0.571,1.287,0.769,0.125,0.455,0.479
Madison Keys,2014 Sydney R32,W vsHalep,2014,0.726,0.644,0.032,0.5,2.01,0.125,0.577,0.657,0.612,0.44,0.233,1.156,0.853,0.166,0.673,0.478
Qinwen Zheng,2025 Roland Garros QF,L vsSabalenka,2025,0.661,0.512,0.081,0.2,2.34,0.191,0.512,0.463,0.486,0.15,0.383,1.296,0.906,0.188,0.438,0.445
Qinwen Zheng,2025 Rome QF,W vsSabalenka,2025,0.794,0.537,0.059,0.25,2.33,0.205,0.533,0.579,0.552,0.961,0.268,1.393,0.911,0.198,0.607,0.467
Qinwen Zheng,2025 Rome R16,W vsAndreescu,2025,0.864,0.686,0.068,1.0,2.22,0.077,0.632,0.64,0.632,0.923,0.654,1.379,0.985,0.072,0.696,0.609
Qinwen Zheng,2025 Madrid R64,L vsPotapova,2025,0.75,0.444,0.017,0.0,2.46,0.0,0.481,0.551,0.512,0.399,0.935,1.435,0.868,0.0,0.461,0.556
Qinwen Zheng,2025 Charleston R32,W vsSakkari,2025,0.788,0.538,0.015,1.0,1.81,0.143,0.512,0.606,0.554,0.771,0.098,1.079,0.828,0.134,0.609,0.425
Qinwen Zheng,2025 Miami QF,L vsSabalenka,2025,0.797,0.553,0.237,0.429,2.4,0.16,0.568,0.639,0.599,0.477,0.884,1.438,0.869,0.177,0.539,0.632
Qinwen Zheng,2025 Indian Wells QF,L vsSwiatek,2025,0.778,0.429,0.056,0.0,2.55,0.093,0.442,0.628,0.528,0.67,0.496,1.511,0.689,0.083,0.475,0.481
Qinwen Zheng,2025 Indian Wells R16,W vsKostyuk,2025,0.679,0.605,0.125,0.286,2.09,0.214,0.536,0.64,0.582,0.67,0.507,1.17,0.812,0.204,0.641,0.522
Qinwen Zheng,2025 Indian Wells R64,W vsAzarenka,2025,0.792,0.548,0.075,0.5,2.53,0.122,0.557,0.606,0.578,0.449,0.514,1.511,0.906,0.108,0.635,0.526
Qinwen Zheng,2025 Australian Open R64,L vsSiegemund,2025,0.738,0.441,0.075,0.167,2.62,0.28,0.476,0.609,0.537,0.353,0.253,1.518,0.766,0.271,0.483,0.432
Qinwen Zheng,2025 Australian Open R128,W vsTodoni,2025,0.707,0.566,0.04,0.667,2.68,0.108,0.469,0.619,0.538,0.869,0.327,1.525,0.742,0.104,0.591,0.46
Qinwen Zheng,2024 Riyadh Finals F,L vsGauff,2024,0.694,0.56,0.028,0.0,2.46,0.065,0.444,0.645,0.537,0.346,0.357,1.389,0.669,0.06,0.484,0.461
Qinwen Zheng,2024 Riyadh Finals SF,W vsKrejcikova,2024,0.656,0.595,0.063,0.5,2.81,0.262,0.502,0.587,0.54,0.905,0.228,1.551,0.845,0.252,0.594,0.44
Qinwen Zheng,2024 Riyadh Finals RR,L vsSabalenka,2024,0.574,0.387,0.074,0.25,2.75,0.067,0.244,0.614,0.418,0.497,0.745,1.443,0.477,0.072,0.376,0.457
Qinwen Zheng,2024 Riyadh Finals RR,W vsRybakina,2024,0.636,0.587,0.051,0.4,2.9,0.041,0.474,0.541,0.504,0.423,0.762,1.581,0.875,0.044,0.554,0.531
Qinwen Zheng,2024 Riyadh Finals RR,W vsPaolini,2024,0.776,0.684,0.102,0.4,2.07,0.04,0.564,0.67,0.611,1.0,0.967,1.225,0.809,0.05,0.672,0.653
Qinwen Zheng,2024 Tokyo F,W vsKenin,2024,0.788,0.429,0.088,0.429,2.59,0.091,0.501,0.575,0.533,0.549,0.702,1.544,0.861,0.15,0.587,0.53
Qinwen Zheng,2024 Tokyo SF,W vsShnaider,2024,0.74,0.537,0.027,1.0,2.47,0.235,0.496,0.605,0.545,0.301,0.11,1.433,0.803,0.3,0.6,0.418
Qinwen Zheng,2024 Tokyo R16,W vsUchijima,2024,0.667,0.667,0.056,0.333,2.38,0.094,0.532,0.595,0.559,0.67,0.492,1.322,0.88,0.1,0.615,0.513
Qinwen Zheng,2024 Wuhan F,L vsSabalenka,2024,0.774,0.542,0.054,0.8,2.92,0.203,0.522,0.587,0.55,0.771,0.248,1.727,0.879,0.264,0.495,0.458
Qinwen Zheng,2024 Wuhan SF,W vsWang,2024,0.859,0.6,0.094,0.333,2.77,0.097,0.599,0.627,0.609,0.391,0.706,1.716,0.945,0.1,0.67,0.599
Qinwen Zheng,2024 Beijing SF,L vsMuchova,2024,0.632,0.333,0.088,0.6,1.85,0.357,0.4,0.467,0.43,0.98,0.235,1.006,0.875,0.3,0.387,0.361
Qinwen Zheng,2024 Beijing QF,W vsAndreeva,2024,0.808,0.631,0.077,0.125,2.44,0.211,0.572,0.648,0.606,0.595,0.335,1.471,0.859,0.254,0.666,0.518
Qinwen Zheng,2024 US Open QF,L vsSabalenka,2024,0.638,0.432,0.155,0.333,2.45,0.12,0.435,0.595,0.509,0.497,0.831,1.338,0.725,0.166,0.458,0.531
Qinwen Zheng,2024 US Open R16,W vsVekic,2024,0.592,0.5,0.092,0.667,2.16,0.042,0.423,0.58,0.495,0.712,0.944,1.146,0.731,0.038,0.545,0.545
Qinwen Zheng,2024 US Open R32,W vsNiemeier,2024,0.698,0.667,0.116,1.0,2.21,0.04,0.58,0.639,0.606,0.507,0.981,1.251,0.889,0.05,0.666,0.638
Qinwen Zheng,2024 US Open R64,W vsAndreeva,2024,0.736,0.597,0.088,0.5,2.26,0.075,0.518,0.609,0.559,0.607,0.776,1.308,0.834,0.079,0.614,0.575
Qinwen Zheng,2024 US Open R128,W vsAnisimova,2024,0.779,0.552,0.186,0.375,2.2,0.036,0.51,0.683,0.589,0.284,0.999,1.305,0.706,0.046,0.648,0.641
Qinwen Zheng,2024 Paris Olympics F,W vsVekic,2024,0.729,0.628,0.085,1.0,2.18,0.116,0.54,0.599,0.565,0.942,0.588,1.256,0.889,0.136,0.622,0.543
Qinwen Zheng,2024 Paris Olympics SF,W vsSwiatek,2024,0.721,0.659,0.033,0.0,2.25,0.024,0.558,0.683,0.615,0.44,0.749,1.291,0.778,0.022,0.676,0.584
Qinwen Zheng,2024 Paris Olympics QF,W vsKerber,2024,0.775,0.53,0.039,0.6,2.13,0.042,0.499,0.631,0.559,0.869,0.635,1.26,0.768,0.052,0.615,0.534
Qinwen Zheng,2024 Paris Olympics R16,W vsNavarro,2024,0.808,0.604,0.104,0.462,2.3,0.25,0.595,0.594,0.592,0.19,0.38,1.386,0.998,0.232,0.651,0.522
Qinwen Zheng,2024 Paris Olympics R32,W vsRus,2024,0.808,0.548,0.019,1.0,2.55,0.027,0.564,0.524,0.542,0.698,0.473,1.537,0.922,0.032,0.597,0.504
Qinwen Zheng,2024 Paris Olympics R64,W vsErrani,2024,0.848,0.857,0.0,0.5,2.5,0.258,0.681,0.7,0.687,0.407,0.0,1.54,0.963,0.297,0.755,0.513
Qinwen Zheng,2024 Palermo F,W vsMuchova,2024,0.77,0.597,0.02,0.5,2.14,0.239,0.516,0.631,0.568,0.583,0.08,1.263,0.794,0.215,0.625,0.434
Qinwen Zheng,2024 Wimbledon R128,L vsSun,2024,0.613,0.51,0.063,0.6,2.12,0.146,0.385,0.561,0.466,0.595,0.383,1.14,0.704,0.149,0.42,0.427
