Player,Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
Madison Keys,2023 Eastbourne F,W vsKasatkina,0.0%,-,6.9%,90.0%,15.1%,26.0%,10.0%,7.1%,21.4%,1.5%,40.0%,17,0
Madison Keys,2023 Roland Garros R64,L vsDay,0.0%,-,8.6%,76.5%,16.8%,24.5%,23.1%,6.2%,27.8%,1.7%,0.0%,124,63
Madison Keys,2023 Roland Garros R128,W vsKanepi,0.0%,-,4.7%,71.4%,15.4%,35.0%,14.3%,7.9%,22.2%,1.7%,50.0%,76,76
Madison Keys,2023 Dubai QF,L vsGauff,0.0%,-,10.3%,75.0%,15.5%,35.0%,0.0%,12.5%,26.1%,0.5%,100.0%,100,81
Madison Keys,2023 Australian Open R32,L vsAzarenka,0.0%,-,8.4%,54.5%,17.6%,32.3%,0.0%,11.5%,17.4%,0.4%,0.0%,106,100
Madison Keys,2023 Australian Open R64,W vsWang,0.0%,-,8.4%,80.0%,16.9%,17.4%,20.0%,10.0%,23.1%,0.0%,-,53,70
Madison Keys,2022 US Open R32,L vsGauff,0.0%,-,8.0%,66.7%,7.3%,19.0%,0.0%,12.1%,31.6%,0.0%,-,37,2
Madison Keys,2022 Cincinnati R16,W vsSwiatek,0.0%,-,3.4%,100.0%,22.8%,46.2%,100.0%,22.9%,44.4%,0.0%,-,159,109
Madison Keys,2022 Indian Wells QF,L vsSwiatek,0.0%,-,3.7%,33.3%,4.1%,11.1%,0.0%,2.6%,9.1%,0.0%,-,154,87
Madison Keys,2022 Australian Open SF,L vsBarty,0.0%,-,6.7%,57.1%,15.5%,27.6%,0.0%,7.9%,33.3%,1.5%,0.0%,57,13
Madison Keys,2022 Australian Open QF,W vsKrejcikova,0.0%,-,0.0%,0.0%,22.5%,62.5%,0.0%,13.5%,42.9%,0.0%,-,82,115
Madison Keys,2022 Australian Open R128,W vsKenin,0.0%,-,4.7%,28.6%,15.9%,28.0%,12.5%,10.0%,6.3%,0.0%,-,-50,48
Madison Keys,2022 Adelaide 2 F,W vsRiske Amritraj,0.0%,-,10.0%,80.0%,18.4%,29.4%,75.0%,14.8%,36.8%,1.1%,0.0%,163,124
Madison Keys,2022 Adelaide 2 R32,W vsSvitolina,0.0%,-,1.6%,50.0%,21.5%,0.0%,0.0%,10.3%,0.0%,0.5%,0.0%,-24,58
Madison Keys,2021 Cincinnati R64,L vsKvitova,0.0%,-,2.2%,66.7%,29.7%,25.0%,0.0%,21.1%,40.0%,0.9%,0.0%,50,67
Madison Keys,2021 Wimbledon R16,L vsGolubic,0.0%,-,14.8%,65.2%,19.6%,31.6%,0.0%,9.4%,20.8%,0.9%,50.0%,64,64
Madison Keys,2021 Berlin R16,W vsSabalenka,0.0%,-,6.0%,63.6%,16.7%,23.8%,50.0%,13.8%,44.4%,1.3%,100.0%,170,133
Madison Keys,2021 Rome R32,L vsSwiatek,0.0%,-,2.4%,0.0%,17.9%,30.4%,37.5%,3.4%,15.4%,0.0%,-,172,136
Madison Keys,2020 Australian Open R32,L vsSakkari,0.0%,-,4.9%,50.0%,6.7%,11.1%,100.0%,8.3%,9.1%,0.6%,0.0%,131,179
Madison Keys,2020 Australian Open R64,W vsRus,0.0%,-,8.9%,63.6%,16.7%,33.3%,0.0%,11.4%,25.0%,0.9%,0.0%,65,64
Madison Keys,2020 Brisbane F,L vsPliskova,0.0%,-,6.9%,57.1%,17.9%,33.3%,100.0%,9.8%,25.0%,0.0%,-,160,116
Madison Keys,2019 US Open R16,L vsSvitolina,0.0%,-,11.2%,71.4%,23.3%,48.1%,0.0%,3.2%,8.3%,0.0%,-,190,120
Madison Keys,2019 US Open R32,W vsKenin,0.0%,-,11.6%,60.0%,17.7%,30.8%,0.0%,12.5%,14.3%,0.0%,-,104,158
Madison Keys,2019 Cincinnati F,W vsKuznetsova,0.0%,-,7.4%,66.7%,22.0%,43.3%,0.0%,13.2%,46.2%,0.8%,50.0%,92,118
Madison Keys,2019 Cincinnati SF,W vsKenin,0.0%,-,7.5%,90.0%,14.9%,18.2%,0.0%,23.3%,46.7%,1.9%,0.0%,116,167
Madison Keys,2019 Cincinnati QF,W vsWilliams,0.0%,-,1.6%,50.0%,17.6%,36.8%,0.0%,26.7%,46.7%,1.2%,0.0%,156,138
Madison Keys,2019 Cincinnati R16,W vsHalep,0.0%,-,5.7%,75.0%,13.2%,25.0%,0.0%,11.1%,16.0%,1.4%,60.0%,142,112
Madison Keys,2019 Cincinnati R64,W vsMuguruza,0.0%,-,4.4%,44.4%,17.2%,36.0%,0.0%,22.4%,45.8%,0.0%,-,225,191
Madison Keys,2019 Washington R32,L vsBaptiste,0.0%,-,3.1%,40.0%,20.3%,29.6%,40.0%,17.1%,50.0%,0.0%,-,219,127
Madison Keys,2019 Wimbledon R128,W vsKumkhum,0.0%,-,6.5%,85.7%,22.4%,26.7%,0.0%,14.7%,16.7%,2.3%,66.7%,197,186
Madison Keys,2019 Roland Garros QF,L vsBarty,0.0%,-,8.3%,60.0%,13.2%,30.0%,0.0%,5.5%,18.2%,2.2%,0.0%,-10,15
Madison Keys,2019 Charleston F,W vsWozniacki,0.0%,-,12.6%,66.7%,18.5%,34.3%,33.3%,8.4%,16.0%,1.4%,50.0%,144,101
Madison Keys,2019 Charleston QF,W vsStephens,0.0%,-,5.1%,80.0%,20.7%,17.3%,37.5%,10.7%,26.3%,0.6%,0.0%,70,95
Madison Keys,2019 Australian Open R16,L vsSvitolina,0.0%,-,12.2%,61.1%,20.7%,33.3%,40.0%,9.5%,15.4%,0.8%,0.0%,62,38
Madison Keys,2019 Australian Open R64,W vsPotapova,0.0%,-,2.8%,50.0%,10.9%,33.3%,0.0%,22.0%,26.7%,0.6%,100.0%,91,110
Madison Keys,2018 Zhuhai R16,L vsWang,0.0%,-,6.0%,55.6%,18.4%,36.0%,0.0%,12.5%,28.0%,2.0%,20.0%,109,92
Madison Keys,2018 Zhuhai R16,W vsKasatkina,0.0%,-,5.3%,50.0%,11.8%,38.9%,0.0%,11.1%,40.0%,0.6%,0.0%,108,115
Madison Keys,2018 US Open SF,L vsOsaka,0.0%,-,3.7%,40.0%,13.0%,33.3%,0.0%,7.1%,7.7%,0.9%,50.0%,77,52
Madison Keys,2018 US Open QF,W vsSuarez Navarro,0.0%,-,7.0%,66.7%,18.5%,26.9%,20.0%,12.7%,36.4%,1.0%,0.0%,77,116
Madison Keys,2018 US Open R16,W vsCibulkova,0.0%,-,5.6%,66.7%,30.2%,23.5%,100.0%,19.2%,41.7%,0.6%,0.0%,103,131
Madison Keys,2018 US Open R64,W vsPera,0.0%,-,5.3%,100.0%,15.9%,21.4%,16.7%,6.5%,14.3%,1.8%,100.0%,69,115
Madison Keys,2018 Cincinnati QF,L vsSabalenka,0.0%,-,3.7%,80.0%,40.6%,56.3%,0.0%,8.0%,0.0%,0.0%,-,159,69
Madison Keys,2018 Wimbledon R32,L vsRodina,0.0%,-,5.5%,58.3%,19.7%,25.0%,0.0%,11.9%,28.6%,1.1%,0.0%,149,120
Madison Keys,2018 Roland Garros SF,L vsStephens,0.0%,-,10.5%,61.5%,16.8%,23.5%,50.0%,12.8%,36.4%,0.4%,0.0%,57,47
Madison Keys,2018 Charleston SF,L vsBertens,0.0%,-,8.1%,54.5%,12.9%,21.4%,16.7%,12.7%,31.6%,2.4%,50.0%,95,64
Madison Keys,2018 Brisbane R32,L vsKonta,0.0%,-,3.9%,71.4%,17.6%,38.7%,100.0%,18.0%,31.8%,1.0%,0.0%,133,125
Madison Keys,2017 US Open F,L vsStephens,0.0%,-,12.1%,66.7%,8.0%,15.0%,16.7%,8.0%,22.2%,0.5%,0.0%,49,23
Madison Keys,2017 US Open SF,W vsVandeweghe,0.0%,-,8.2%,62.5%,39.5%,33.3%,100.0%,22.9%,44.4%,0.9%,0.0%,121,104
Madison Keys,2017 US Open QF,W vsKanepi,0.0%,-,6.0%,85.7%,9.4%,14.3%,0.0%,17.8%,23.5%,0.0%,-,51,84
Madison Keys,2017 US Open R16,W vsSvitolina,0.0%,-,9.2%,72.2%,18.3%,44.1%,25.0%,11.8%,25.9%,1.0%,66.7%,121,98
Madison Keys,2017 Stanford F,W vsVandeweghe,0.0%,-,3.6%,80.0%,22.5%,33.3%,33.3%,18.2%,41.7%,0.0%,-,100,84
Madison Keys,2017 Miami R32,L vsArruabarrena,0.0%,-,14.6%,52.2%,19.0%,14.8%,70.0%,6.2%,9.5%,0.8%,50.0%,149,133
Madison Keys,2017 Miami R64,W vsGolubic,0.0%,-,10.1%,63.6%,23.2%,40.0%,20.0%,20.5%,44.4%,0.6%,100.0%,176,118
Madison Keys,2016 Singapore RR,L vsHalep,0.0%,-,7.3%,75.0%,20.0%,43.5%,0.0%,5.4%,16.7%,0.6%,0.0%,185,143
Madison Keys,2016 Linz QF,W vsDodin,0.0%,-,4.7%,80.0%,28.2%,43.8%,0.0%,20.0%,50.0%,0.9%,100.0%,107,112
Madison Keys,2016 Wuhan QF,L vsHalep,0.0%,-,6.4%,57.1%,13.4%,29.4%,20.0%,7.7%,36.4%,0.0%,-,51,51
Madison Keys,2016 US Open R16,L vsWozniacki,0.0%,-,12.3%,60.0%,25.0%,34.8%,37.5%,7.4%,15.8%,0.0%,-,158,116
Madison Keys,2016 Olympics BR,L vsKvitova,0.0%,-,3.0%,66.7%,19.4%,17.6%,10.0%,12.1%,35.7%,1.1%,0.0%,97,88
Madison Keys,2016 Olympics SF,L vsKerber,0.0%,-,13.7%,75.0%,19.8%,20.8%,11.1%,4.2%,8.3%,2.3%,33.3%,62,2
Madison Keys,2016 Montreal F,L vsHalep,0.0%,-,7.8%,40.0%,18.9%,31.0%,50.0%,4.3%,12.5%,1.4%,0.0%,169,133
Madison Keys,2016 Wimbledon R16,L vsHalep,0.0%,-,10.4%,76.2%,14.3%,25.0%,33.3%,8.0%,23.1%,2.5%,12.5%,136,134
Madison Keys,2016 Roland Garros R16,L vsBertens,0.0%,-,10.8%,75.0%,14.8%,23.7%,33.3%,3.1%,0.0%,0.8%,50.0%,28,21
Madison Keys,2016 Roland Garros R32,W vsPuig,0.0%,-,4.3%,85.7%,12.3%,25.0%,25.0%,9.4%,20.0%,0.0%,-,87,84
Madison Keys,2016 Rome F,L vsWilliams,0.0%,-,4.7%,66.7%,12.3%,22.7%,50.0%,2.2%,0.0%,0.0%,-,112,80
Madison Keys,2016 Madrid R16,L vsTig,0.0%,-,10.4%,66.7%,15.1%,17.4%,28.6%,5.2%,20.0%,1.0%,50.0%,146,93
Madison Keys,2015 Beijing R32,W vsBondarenko,0.0%,-,5.9%,75.0%,21.2%,35.0%,0.0%,4.8%,21.4%,0.0%,-,163,156
Madison Keys,2015 US Open R16,L vsWilliams,0.0%,-,2.7%,100.0%,24.4%,42.9%,0.0%,10.3%,14.3%,0.0%,-,162,157
Madison Keys,2015 New Haven R16,L vsKvitova,0.0%,-,3.1%,40.0%,13.8%,42.9%,0.0%,8.3%,0.0%,0.5%,0.0%,64,56
Madison Keys,2015 Stanford R32,W vsKrunic,0.0%,-,7.7%,71.4%,34.4%,50.0%,0.0%,17.4%,40.0%,0.0%,-,285,331
Madison Keys,2015 Wimbledon QF,L vsRadwanska,0.0%,-,11.4%,72.7%,20.1%,29.1%,0.0%,7.7%,5.3%,1.0%,33.3%,165,147
Madison Keys,2015 Eastbourne R32,L vsBencic,0.0%,-,6.5%,50.0%,19.5%,27.3%,100.0%,7.7%,33.3%,0.0%,-,218,139
Madison Keys,2015 Roland Garros R32,L vsBacsinszky,0.0%,-,12.6%,42.9%,17.6%,42.9%,0.0%,9.1%,21.4%,0.0%,-,137,134
Madison Keys,2015 Roland Garros R128,W vsLepchenko,0.0%,-,3.7%,60.0%,14.0%,27.6%,10.0%,9.1%,16.7%,1.2%,33.3%,34,38
Madison Keys,2015 Charleston F,L vsKerber,0.0%,-,12.8%,63.0%,15.2%,20.5%,5.6%,7.1%,27.6%,0.4%,0.0%,114,85
Madison Keys,2015 Charleston QF,W vsDavis,0.0%,-,8.9%,88.9%,14.5%,11.5%,100.0%,15.6%,25.0%,1.1%,100.0%,157,133
Madison Keys,2015 Charleston R16,W vsMitu,0.0%,-,6.0%,80.0%,21.3%,33.3%,0.0%,3.7%,33.3%,0.9%,100.0%,79,102
Madison Keys,2015 Charleston R32,W vsBondarenko,2.8%,100.0%,4.1%,100.0%,28.6%,60.0%,100.0%,22.0%,50.0%,0.8%,100.0%,130,102
Madison Keys,2015 Australian Open SF,L vsWilliams,0.0%,-,5.5%,62.5%,22.2%,30.4%,0.0%,19.6%,20.0%,0.0%,-,187,167
Madison Keys,2015 Australian Open QF,W vsWilliams,0.0%,-,5.2%,55.6%,20.0%,39.1%,0.0%,7.8%,29.4%,0.0%,-,172,127
Madison Keys,2015 Australian Open R16,W vsBrengle,0.0%,-,20.2%,82.6%,18.4%,33.3%,25.0%,12.2%,20.0%,0.5%,0.0%,141,129
Madison Keys,2015 Australian Open R32,W vsKvitova,0.0%,-,1.6%,50.0%,18.4%,28.6%,0.0%,7.9%,0.0%,0.0%,-,84,100
Madison Keys,2015 Brisbane R32,W vsCibulkova,0.0%,-,2.6%,66.7%,21.6%,33.3%,0.0%,19.4%,70.0%,0.0%,-,30,49
Madison Keys,2014 Tokyo R32,L vsSafarova,0.0%,-,4.2%,77.8%,25.9%,29.4%,16.7%,10.3%,20.0%,0.0%,-,112,98
Madison Keys,2014 Cincinnati R32,L vsSharapova,0.0%,-,1.9%,33.3%,15.5%,34.5%,0.0%,3.4%,10.0%,0.5%,0.0%,77,97
Madison Keys,2014 Cincinnati R64,W vsCornet,0.0%,-,6.4%,87.5%,20.3%,23.8%,66.7%,13.1%,23.5%,0.0%,-,287,235
Madison Keys,2014 Eastbourne F,W vsKerber,0.0%,-,6.3%,76.9%,18.5%,24.2%,5.6%,10.2%,13.3%,0.9%,33.3%,85,106
Madison Keys,2014 Eastbourne SF,W vsWatson,2.3%,100.0%,4.0%,75.0%,28.6%,30.0%,66.7%,11.8%,16.7%,0.0%,-,201,155
Madison Keys,2014 Eastbourne QF,W vsDavis,0.0%,-,4.0%,75.0%,19.6%,40.0%,0.0%,18.4%,41.7%,0.0%,-,84,87
Madison Keys,2014 Sydney SF,L vsKerber,0.0%,-,7.7%,25.0%,14.5%,44.4%,25.0%,10.2%,20.0%,0.0%,-,42,64
Madison Keys,2014 Sydney R32,W vsHalep,0.0%,-,6.7%,75.0%,22.1%,48.0%,0.0%,9.4%,33.3%,0.6%,0.0%,209,158
Qinwen Zheng,2025 Roland Garros QF,L vsSabalenka,0.0%,-,12.2%,58.8%,16.1%,10.0%,33.3%,7.9%,17.6%,2.0%,25.0%,-14,34
Qinwen Zheng,2025 Rome QF,W vsSabalenka,0.0%,-,6.9%,100.0%,19.7%,45.0%,0.0%,15.9%,20.0%,1.7%,33.3%,67,74
Qinwen Zheng,2025 Rome R16,W vsAndreescu,0.0%,-,8.6%,90.0%,17.1%,15.0%,22.2%,8.3%,20.0%,0.9%,50.0%,59,72
Qinwen Zheng,2025 Madrid R64,L vsPotapova,0.0%,-,8.2%,50.0%,12.2%,23.5%,0.0%,6.3%,18.2%,0.9%,50.0%,82,45
Qinwen Zheng,2025 Charleston R32,W vsSakkari,0.0%,-,5.0%,66.7%,12.0%,14.7%,0.0%,4.9%,16.7%,1.9%,50.0%,-7,17
Qinwen Zheng,2025 Miami QF,L vsSabalenka,0.0%,-,8.0%,70.0%,21.2%,26.9%,0.0%,7.1%,18.2%,1.8%,0.0%,67,52
Qinwen Zheng,2025 Indian Wells QF,L vsSwiatek,0.0%,-,1.8%,100.0%,7.2%,12.5%,0.0%,6.6%,25.0%,0.9%,50.0%,75,69
Qinwen Zheng,2025 Indian Wells R16,W vsKostyuk,0.0%,-,12.6%,78.6%,11.1%,13.3%,0.0%,14.3%,35.7%,0.6%,0.0%,22,20
Qinwen Zheng,2025 Indian Wells R64,W vsAzarenka,0.0%,-,5.4%,50.0%,20.3%,50.0%,0.0%,14.9%,37.9%,0.5%,100.0%,58,68
Qinwen Zheng,2025 Australian Open R64,L vsSiegemund,0.0%,-,10.1%,56.3%,5.5%,12.9%,0.0%,14.0%,25.0%,1.4%,66.7%,-42,0
Qinwen Zheng,2025 Australian Open R128,W vsTodoni,0.0%,-,7.0%,90.0%,23.2%,34.6%,40.0%,11.6%,33.3%,0.5%,0.0%,24,65
Qinwen Zheng,2024 Riyadh Finals F,L vsGauff,0.0%,-,5.8%,61.5%,7.8%,14.7%,16.7%,6.1%,21.9%,1.0%,20.0%,-8,-15
Qinwen Zheng,2024 Riyadh Finals SF,W vsKrejcikova,0.0%,-,3.0%,100.0%,23.3%,42.1%,0.0%,11.6%,30.0%,0.0%,-,60,82
Qinwen Zheng,2024 Riyadh Finals RR,L vsSabalenka,0.0%,-,3.7%,75.0%,7.0%,14.3%,0.0%,0.0%,0.0%,0.0%,-,-8,58
Qinwen Zheng,2024 Riyadh Finals RR,W vsRybakina,0.0%,-,2.1%,75.0%,17.5%,42.4%,0.0%,10.2%,20.0%,0.0%,-,69,90
Qinwen Zheng,2024 Riyadh Finals RR,W vsPaolini,0.0%,-,6.3%,83.3%,19.6%,32.1%,0.0%,5.0%,25.0%,0.0%,-,38,113
Qinwen Zheng,2024 Tokyo F,W vsKenin,0.0%,-,6.7%,90.0%,20.0%,33.3%,0.0%,11.9%,28.6%,0.0%,-,-16,68
Qinwen Zheng,2024 Tokyo SF,W vsShnaider,1.6%,100.0%,11.1%,56.3%,9.8%,9.1%,0.0%,7.5%,12.5%,2.0%,40.0%,-15,-7
Qinwen Zheng,2024 Tokyo R16,W vsUchijima,12.0%,66.7%,14.0%,80.0%,20.9%,31.0%,0.0%,5.4%,20.0%,2.7%,75.0%,167,145
Qinwen Zheng,2024 Wuhan F,L vsSabalenka,0.0%,-,4.7%,77.8%,17.8%,25.6%,33.3%,9.7%,40.0%,0.7%,0.0%,-23,13
Qinwen Zheng,2024 Wuhan SF,W vsWang,0.0%,-,4.0%,60.0%,15.3%,25.0%,0.0%,5.4%,11.1%,0.0%,-,49,107
Qinwen Zheng,2024 Beijing SF,L vsMuchova,3.4%,100.0%,11.9%,78.6%,22.8%,44.4%,0.0%,18.2%,12.5%,2.4%,33.3%,179,145
Qinwen Zheng,2024 Beijing QF,W vsAndreeva,0.0%,-,5.3%,80.0%,8.5%,14.9%,0.0%,4.3%,15.4%,1.9%,71.4%,2,30
Qinwen Zheng,2024 US Open QF,L vsSabalenka,0.0%,-,3.0%,100.0%,20.0%,15.4%,0.0%,13.6%,28.6%,0.9%,0.0%,3,43
Qinwen Zheng,2024 US Open R16,W vsVekic,0.0%,-,4.3%,55.6%,16.7%,19.6%,12.5%,7.1%,0.0%,1.2%,100.0%,26,46
Qinwen Zheng,2024 US Open R32,W vsNiemeier,0.0%,-,4.3%,100.0%,17.0%,29.4%,0.0%,8.0%,11.1%,1.8%,0.0%,-5,73
Qinwen Zheng,2024 US Open R64,W vsAndreeva,0.0%,-,7.6%,69.2%,16.2%,26.9%,0.0%,13.6%,29.4%,0.0%,-,10,88
Qinwen Zheng,2024 US Open R128,W vsAnisimova,0.0%,-,2.3%,75.0%,19.3%,42.1%,100.0%,15.4%,36.4%,0.9%,0.0%,-2,57
Qinwen Zheng,2024 Paris Olympics F,W vsVekic,0.0%,-,5.8%,85.7%,14.4%,10.5%,28.6%,3.4%,25.0%,1.0%,50.0%,-5,24
Qinwen Zheng,2024 Paris Olympics SF,W vsSwiatek,0.0%,-,3.3%,50.0%,10.9%,13.3%,50.0%,3.9%,20.0%,1.5%,66.7%,-64,-38
Qinwen Zheng,2024 Paris Olympics QF,W vsKerber,0.0%,-,9.5%,77.3%,16.7%,35.6%,0.0%,7.4%,7.4%,2.8%,57.1%,38,28
Qinwen Zheng,2024 Paris Olympics R16,W vsNavarro,0.0%,-,10.5%,75.0%,14.3%,12.5%,60.0%,12.2%,30.4%,0.7%,33.3%,-1,22
Qinwen Zheng,2024 Paris Olympics R32,W vsRus,0.0%,-,1.9%,50.0%,12.5%,14.8%,9.1%,6.3%,14.3%,2.0%,60.0%,-14,-1
Qinwen Zheng,2024 Paris Olympics R64,W vsErrani,0.0%,-,15.5%,72.7%,30.5%,43.8%,25.0%,12.7%,71.4%,2.6%,50.0%,55,39
Qinwen Zheng,2024 Palermo F,W vsMuchova,3.7%,66.7%,10.6%,70.0%,16.4%,14.8%,20.0%,8.5%,40.0%,2.2%,0.0%,-3,-4
Qinwen Zheng,2024 Wimbledon R128,L vsSun,0.0%,-,6.2%,50.0%,16.9%,25.0%,20.0%,20.0%,42.9%,0.6%,100.0%,32,87
Qinwen Zheng,2024 Roland Garros R128,W vsCornet,0.0%,-,12.1%,69.2%,22.7%,40.0%,0.0%,6.7%,25.0%,2.9%,66.7%,88,83
Qinwen Zheng,2024 Rome R32,W vsNoskova,0.0%,-,7.4%,90.0%,14.8%,26.1%,0.0%,7.9%,0.0%,1.4%,100.0%,3,82
Qinwen Zheng,2024 Stuttgart R16,L vsKostyuk,0.0%,-,7.1%,60.0%,9.6%,12.5%,7.1%,11.6%,31.8%,1.5%,40.0%,32,32
Qinwen Zheng,2024 Stuttgart R32,W vsCirstea,0.0%,-,2.9%,100.0%,20.7%,26.3%,33.3%,17.6%,28.6%,1.3%,0.0%,82,45
Qinwen Zheng,2024 Indian Wells R64,L vsYuan,0.0%,-,4.4%,83.3%,13.2%,25.0%,60.0%,4.8%,8.3%,0.4%,0.0%,68,82
Qinwen Zheng,2024 Dubai QF,L vsSwiatek,0.0%,-,3.7%,75.0%,15.8%,31.8%,0.0%,11.1%,42.9%,0.7%,100.0%,-12,-7
Qinwen Zheng,2024 Australian Open F,L vsSabalenka,0.0%,-,2.8%,100.0%,23.9%,33.3%,0.0%,7.1%,0.0%,1.7%,100.0%,66,97
Qinwen Zheng,2024 Australian Open SF,W vsYastremska,0.0%,-,2.3%,33.3%,21.2%,22.2%,50.0%,20.0%,16.7%,0.0%,-,41,115
Qinwen Zheng,2024 Australian Open QF,W vsKalinskaya,0.0%,-,6.2%,90.9%,13.8%,23.5%,40.0%,12.7%,29.2%,1.4%,50.0%,74,77
Qinwen Zheng,2024 Australian Open R16,W vsDodin,0.0%,-,0.0%,0.0%,26.7%,38.5%,100.0%,15.8%,100.0%,0.0%,-,134,168
Qinwen Zheng,2024 Australian Open R32,W vsWang,0.0%,-,8.0%,68.8%,15.8%,16.4%,16.7%,11.2%,31.6%,1.2%,25.0%,8,47
Qinwen Zheng,2024 Australian Open R64,W vsBoulter,0.0%,-,4.0%,60.0%,17.3%,20.8%,0.0%,25.6%,43.8%,0.6%,0.0%,37,93
Qinwen Zheng,2024 Australian Open R128,W vsKrueger,0.0%,-,3.7%,71.4%,16.0%,27.6%,0.0%,9.6%,30.0%,1.4%,0.0%,29,84
Qinwen Zheng,2024 United Cup QF,L vsSwiatek,0.0%,-,6.3%,71.4%,11.8%,6.1%,50.0%,2.0%,12.5%,1.0%,50.0%,-22,21
Qinwen Zheng,2024 United Cup RR,W vsDanilovic,0.0%,-,3.4%,100.0%,15.7%,32.0%,0.0%,21.8%,33.3%,1.1%,0.0%,52,46
Qinwen Zheng,2024 United Cup RR,W vsVondrousova,0.0%,-,10.5%,57.1%,16.3%,20.6%,0.0%,12.7%,28.6%,2.4%,40.0%,86,84
Qinwen Zheng,2023 Zhuhai F,L vsHaddad Maia,0.0%,-,5.5%,70.0%,14.8%,18.2%,20.0%,6.6%,18.2%,0.4%,0.0%,29,44
Qinwen Zheng,2023 Zhuhai SF,W vsZhu,4.1%,75.0%,7.7%,70.6%,11.1%,20.0%,0.0%,8.0%,29.6%,0.8%,66.7%,-21,2
Qinwen Zheng,2023 Zhengzhou F,W vsKrejcikova,0.0%,-,4.9%,50.0%,13.9%,30.8%,0.0%,7.0%,25.0%,0.8%,100.0%,-18,18
Qinwen Zheng,2023 Beijing R64,L vsRybakina,0.0%,-,4.9%,100.0%,19.4%,11.1%,33.3%,9.1%,14.3%,1.1%,0.0%,143,143
Qinwen Zheng,2023 US Open QF,L vsSabalenka,0.0%,-,3.3%,66.7%,13.6%,17.6%,0.0%,6.7%,33.3%,1.0%,0.0%,105,68
Qinwen Zheng,2023 US Open R16,W vsJabeur,0.0%,-,11.5%,69.2%,17.9%,23.8%,0.0%,23.8%,42.9%,0.0%,-,-19,32
Qinwen Zheng,2023 Cincinnati R16,L vsSwiatek,0.0%,-,4.0%,66.7%,11.5%,19.2%,0.0%,1.7%,0.0%,0.5%,100.0%,104,91
Qinwen Zheng,2023 Palermo F,W vsPaolini,1.3%,0.0%,7.1%,72.7%,16.9%,20.9%,0.0%,4.3%,22.2%,1.4%,75.0%,17,20
Qinwen Zheng,2023 Palermo SF,W vsSherif,0.0%,-,6.0%,27.3%,25.0%,0.0%,0.0%,13.0%,0.0%,2.0%,42.9%,-2,4
Qinwen Zheng,2023 Palermo QF,W vsNavarro,0.0%,-,1.7%,100.0%,27.3%,0.0%,0.0%,13.2%,0.0%,0.0%,-,80,141
Qinwen Zheng,2023 Palermo R16,W vsParry,1.0%,100.0%,10.5%,65.0%,22.1%,16.7%,27.3%,12.5%,30.0%,2.6%,25.0%,93,73
Qinwen Zheng,2023 Palermo R32,W vsErrani,0.0%,-,9.5%,71.4%,17.6%,0.0%,0.0%,7.7%,0.0%,2.0%,75.0%,36,41
Qinwen Zheng,2023 Roland Garros R64,L vsPutintseva,0.0%,-,13.5%,69.6%,17.8%,27.5%,5.3%,5.8%,19.4%,1.3%,20.0%,27,13
Qinwen Zheng,2023 Roland Garros R128,W vsZidansek,0.0%,-,1.9%,100.0%,18.8%,20.8%,0.0%,12.2%,33.3%,1.2%,0.0%,27,84
Qinwen Zheng,2023 Rome QF,L vsKudermetova,0.0%,-,4.5%,62.5%,16.0%,34.2%,0.0%,12.3%,38.5%,1.6%,50.0%,42,33
Qinwen Zheng,2023 Stuttgart R16,L vsSwiatek,0.0%,-,3.8%,100.0%,14.0%,16.0%,100.0%,6.5%,9.1%,1.2%,0.0%,112,87
Qinwen Zheng,2023 Miami R16,L vsPotapova,0.0%,-,6.6%,77.8%,12.2%,6.7%,100.0%,6.0%,0.0%,1.4%,66.7%,101,98
Qinwen Zheng,2023 Miami R32,W vsSamsonova,0.0%,-,1.9%,75.0%,12.8%,0.0%,0.0%,4.4%,0.0%,0.5%,0.0%,0,50
Qinwen Zheng,2022 San Diego R16,L vsSwiatek,3.4%,66.7%,11.0%,52.6%,14.1%,22.6%,25.0%,9.3%,25.0%,3.6%,62.5%,-38,12
Qinwen Zheng,2022 Tokyo F,L vsSamsonova,0.0%,-,3.9%,83.3%,17.7%,8.3%,33.3%,15.6%,55.6%,0.0%,-,-3,64
Qinwen Zheng,2022 Tokyo QF,W vsLiu,0.0%,-,8.7%,61.5%,13.8%,14.0%,0.0%,10.6%,25.0%,1.6%,50.0%,4,38
Qinwen Zheng,2022 Tokyo R16,W vsBadosa,0.0%,-,7.8%,62.5%,18.3%,31.8%,0.0%,20.0%,44.4%,0.0%,-,100,117
Qinwen Zheng,2022 Toronto R16,W vsAndreescu,0.0%,-,7.6%,60.0%,7.1%,8.5%,8.3%,13.7%,33.3%,0.8%,33.3%,7,43
Qinwen Zheng,2022 Wimbledon R32,L vsRybakina,0.0%,-,5.6%,77.8%,13.0%,20.7%,0.0%,11.9%,40.0%,0.0%,-,58,102
Qinwen Zheng,2022 Eastbourne R64,L vsFrech,0.0%,-,10.3%,72.7%,18.9%,17.1%,33.3%,2.3%,6.3%,2.3%,25.0%,53,48
